Round,Winning Number,Winning Color,Red Bet Win,Black Bet Win,Even Bet Win,Odd Bet Win,Zero Bet Win
63890,5,Red,1,0,0,1,0
63891,13,Black,0,1,0,1,0
63892,14,Red,1,0,1,0,0
63893,31,Black,0,1,0,1,0
63894,23,Red,1,0,0,1,0
63895,30,Red,1,0,1,0,0
63896,14,Red,1,0,1,0,0
63897,22,Black,0,1,1,0,0
63898,1,Red,1,0,0,1,0
63899,10,Black,0,1,1,0,0
63900,5,Red,1,0,0,1,0
63901,24,Black,0,1,1,0,0
63902,11,Black,0,1,0,1,0
63903,33,Black,0,1,0,1,0
63904,24,Black,0,1,1,0,0
63905,12,Red,1,0,1,0,0
63906,19,Red,1,0,0,1,0
63907,14,Red,1,0,1,0,0
63908,19,Red,1,0,0,1,0
63909,7,Red,1,0,0,1,0
63910,11,Black,0,1,0,1,0
63911,0,Green,0,0,0,0,1
63912,21,Red,1,0,0,1,0
63913,1,Red,1,0,0,1,0
63914,28,Black,0,1,1,0,0
63915,18,Red,1,0,1,0,0
63916,35,Black,0,1,0,1,0
63917,23,Red,1,0,0,1,0
63918,32,Red,1,0,1,0,0
63919,16,Red,1,0,1,0,0
63920,16,Red,1,0,1,0,0
63921,29,Black,0,1,0,1,0
63922,13,Black,0,1,0,1,0
63923,16,Red,1,0,1,0,0
63924,6,Black,0,1,1,0,0
63925,14,Red,1,0,1,0,0
63926,15,Black,0,1,0,1,0
63927,10,Black,0,1,1,0,0
63928,21,Red,1,0,0,1,0
63929,5,Red,1,0,0,1,0
63930,2,Black,0,1,1,0,0
63931,6,Black,0,1,1,0,0
63932,33,Black,0,1,0,1,0
63933,0,Green,0,0,0,0,1
63934,16,Red,1,0,1,0,0
63935,2,Black,0,1,1,0,0
63936,16,Red,1,0,1,0,0
63937,3,Red,1,0,0,1,0
63938,6,Black,0,1,1,0,0
63939,14,Red,1,0,1,0,0
63940,28,Black,0,1,1,0,0
63941,24,Black,0,1,1,0,0
63942,22,Black,0,1,1,0,0
63943,7,Red,1,0,0,1,0
63944,13,Black,0,1,0,1,0
63945,9,Red,1,0,0,1,0
63946,34,Red,1,0,1,0,0
63947,25,Red,1,0,0,1,0
63948,8,Black,0,1,1,0,0
63949,33,Black,0,1,0,1,0
63950,15,Black,0,1,0,1,0
63951,24,Black,0,1,1,0,0
63952,18,Red,1,0,1,0,0
63953,6,Black,0,1,1,0,0
63954,24,Black,0,1,1,0,0
63955,31,Black,0,1,0,1,0
63956,27,Red,1,0,0,1,0
63957,20,Black,0,1,1,0,0
63958,31,Black,0,1,0,1,0
63959,25,Red,1,0,0,1,0
63960,21,Red,1,0,0,1,0
63961,8,Black,0,1,1,0,0
63962,15,Black,0,1,0,1,0
63963,7,Red,1,0,0,1,0
63964,14,Red,1,0,1,0,0
63965,13,Black,0,1,0,1,0
63966,20,Black,0,1,1,0,0
63967,30,Red,1,0,1,0,0
63968,27,Red,1,0,0,1,0
63969,19,Red,1,0,0,1,0
63970,23,Red,1,0,0,1,0
63971,6,Black,0,1,1,0,0
63972,28,Black,0,1,1,0,0
63973,10,Black,0,1,1,0,0
63974,11,Black,0,1,0,1,0
63975,17,Black,0,1,0,1,0
63976,11,Black,0,1,0,1,0
63977,7,Red,1,0,0,1,0
63978,10,Black,0,1,1,0,0
63979,13,Black,0,1,0,1,0
63980,17,Black,0,1,0,1,0
63981,13,Black,0,1,0,1,0
63982,9,Red,1,0,0,1,0
63983,28,Black,0,1,1,0,0
63984,24,Black,0,1,1,0,0
63985,6,Black,0,1,1,0,0
63986,10,Black,0,1,1,0,0
63987,32,Red,1,0,1,0,0
63988,28,Black,0,1,1,0,0
63989,7,Red,1,0,0,1,0
63990,3,Red,1,0,0,1,0
63991,21,Red,1,0,0,1,0
63992,18,Red,1,0,1,0,0
63993,31,Black,0,1,0,1,0
63994,25,Red,1,0,0,1,0
63995,14,Red,1,0,1,0,0
63996,6,Black,0,1,1,0,0
63997,29,Black,0,1,0,1,0
63998,27,Red,1,0,0,1,0
63999,34,Red,1,0,1,0,0
64000,35,Black,0,1,0,1,0
64001,9,Red,1,0,0,1,0
64002,8,Black,0,1,1,0,0
64003,7,Red,1,0,0,1,0
64004,25,Red,1,0,0,1,0
64005,9,Red,1,0,0,1,0
64006,29,Black,0,1,0,1,0
64007,24,Black,0,1,1,0,0
64008,1,Red,1,0,0,1,0
64009,19,Red,1,0,0,1,0
64010,19,Red,1,0,0,1,0
64011,14,Red,1,0,1,0,0
64012,11,Black,0,1,0,1,0
64013,34,Red,1,0,1,0,0
64014,25,Red,1,0,0,1,0
64015,23,Red,1,0,0,1,0
64016,20,Black,0,1,1,0,0
64017,14,Red,1,0,1,0,0
64018,22,Black,0,1,1,0,0
64019,24,Black,0,1,1,0,0
64020,13,Black,0,1,0,1,0
64021,9,Red,1,0,0,1,0
64022,36,Red,1,0,1,0,0
64023,17,Black,0,1,0,1,0
64024,18,Red,1,0,1,0,0
64025,1,Red,1,0,0,1,0
64026,3,Red,1,0,0,1,0
64027,28,Black,0,1,1,0,0
64028,35,Black,0,1,0,1,0
64029,35,Black,0,1,0,1,0
64030,6,Black,0,1,1,0,0
64031,32,Red,1,0,1,0,0
64032,9,Red,1,0,0,1,0
64033,29,Black,0,1,0,1,0
64034,9,Red,1,0,0,1,0
64035,27,Red,1,0,0,1,0
64036,14,Red,1,0,1,0,0
64037,30,Red,1,0,1,0,0
64038,12,Red,1,0,1,0,0
64039,2,Black,0,1,1,0,0
64040,5,Red,1,0,0,1,0
64041,2,Black,0,1,1,0,0
64042,26,Black,0,1,1,0,0
64043,27,Red,1,0,0,1,0
64044,8,Black,0,1,1,0,0
64045,35,Black,0,1,0,1,0
64046,30,Red,1,0,1,0,0
64047,25,Red,1,0,0,1,0
64048,13,Black,0,1,0,1,0
64049,23,Red,1,0,0,1,0
64050,8,Black,0,1,1,0,0
64051,35,Black,0,1,0,1,0
64052,18,Red,1,0,1,0,0
64053,19,Red,1,0,0,1,0
64054,31,Black,0,1,0,1,0
64055,32,Red,1,0,1,0,0
64056,1,Red,1,0,0,1,0
64057,7,Red,1,0,0,1,0
64058,34,Red,1,0,1,0,0
64059,1,Red,1,0,0,1,0
64060,5,Red,1,0,0,1,0
64061,28,Black,0,1,1,0,0
64062,18,Red,1,0,1,0,0
64063,2,Black,0,1,1,0,0
64064,8,Black,0,1,1,0,0
64065,22,Black,0,1,1,0,0
64066,4,Black,0,1,1,0,0
64067,11,Black,0,1,0,1,0
64068,18,Red,1,0,1,0,0
64069,6,Black,0,1,1,0,0
64070,9,Red,1,0,0,1,0
64071,9,Red,1,0,0,1,0
64072,27,Red,1,0,0,1,0
64073,12,Red,1,0,1,0,0
64074,36,Red,1,0,1,0,0
64075,34,Red,1,0,1,0,0
64076,30,Red,1,0,1,0,0
64077,36,Red,1,0,1,0,0
64078,4,Black,0,1,1,0,0
64079,24,Black,0,1,1,0,0
64080,21,Red,1,0,0,1,0
64081,15,Black,0,1,0,1,0
64082,25,Red,1,0,0,1,0
64083,27,Red,1,0,0,1,0
64084,31,Black,0,1,0,1,0
64085,4,Black,0,1,1,0,0
64086,20,Black,0,1,1,0,0
64087,19,Red,1,0,0,1,0
64088,20,Black,0,1,1,0,0
64089,24,Black,0,1,1,0,0
64090,27,Red,1,0,0,1,0
64091,32,Red,1,0,1,0,0
64092,21,Red,1,0,0,1,0
64093,7,Red,1,0,0,1,0
64094,17,Black,0,1,0,1,0
64095,11,Black,0,1,0,1,0
64096,20,Black,0,1,1,0,0
64097,0,Green,0,0,0,0,1
64098,7,Red,1,0,0,1,0
64099,20,Black,0,1,1,0,0
64100,12,Red,1,0,1,0,0
64101,22,Black,0,1,1,0,0
64102,18,Red,1,0,1,0,0
64103,25,Red,1,0,0,1,0
64104,13,Black,0,1,0,1,0
64105,7,Red,1,0,0,1,0
64106,28,Black,0,1,1,0,0
64107,35,Black,0,1,0,1,0
64108,2,Black,0,1,1,0,0
64109,35,Black,0,1,0,1,0
64110,29,Black,0,1,0,1,0
64111,33,Black,0,1,0,1,0
64112,32,Red,1,0,1,0,0
64113,19,Red,1,0,0,1,0
64114,12,Red,1,0,1,0,0
64115,10,Black,0,1,1,0,0
64116,10,Black,0,1,1,0,0
64117,34,Red,1,0,1,0,0
64118,21,Red,1,0,0,1,0
64119,9,Red,1,0,0,1,0
64120,20,Black,0,1,1,0,0
64121,3,Red,1,0,0,1,0
64122,1,Red,1,0,0,1,0
64123,36,Red,1,0,1,0,0
64124,25,Red,1,0,0,1,0
64125,19,Red,1,0,0,1,0
64126,11,Black,0,1,0,1,0
64127,4,Black,0,1,1,0,0
64128,0,Green,0,0,0,0,1
64129,0,Green,0,0,0,0,1
64130,31,Black,0,1,0,1,0
64131,1,Red,1,0,0,1,0
64132,14,Red,1,0,1,0,0
64133,2,Black,0,1,1,0,0
64134,0,Green,0,0,0,0,1
64135,32,Red,1,0,1,0,0
64136,36,Red,1,0,1,0,0
64137,10,Black,0,1,1,0,0
64138,10,Black,0,1,1,0,0
64139,32,Red,1,0,1,0,0
64140,10,Black,0,1,1,0,0
64141,14,Red,1,0,1,0,0
64142,0,Green,0,0,0,0,1
64143,3,Red,1,0,0,1,0
64144,21,Red,1,0,0,1,0
64145,12,Red,1,0,1,0,0
64146,10,Black,0,1,1,0,0
64147,34,Red,1,0,1,0,0
64148,29,Black,0,1,0,1,0
64149,7,Red,1,0,0,1,0
64150,26,Black,0,1,1,0,0
64151,9,Red,1,0,0,1,0
64152,26,Black,0,1,1,0,0
64153,27,Red,1,0,0,1,0
64154,33,Black,0,1,0,1,0
64155,11,Black,0,1,0,1,0
64156,22,Black,0,1,1,0,0
64157,20,Black,0,1,1,0,0
64158,19,Red,1,0,0,1,0
64159,15,Black,0,1,0,1,0
64160,24,Black,0,1,1,0,0
64161,24,Black,0,1,1,0,0
64162,19,Red,1,0,0,1,0
64163,13,Black,0,1,0,1,0
64164,14,Red,1,0,1,0,0
64165,24,Black,0,1,1,0,0
64166,34,Red,1,0,1,0,0
64167,6,Black,0,1,1,0,0
64168,23,Red,1,0,0,1,0
64169,12,Red,1,0,1,0,0
64170,36,Red,1,0,1,0,0
64171,11,Black,0,1,0,1,0
64172,6,Black,0,1,1,0,0
64173,34,Red,1,0,1,0,0
64174,7,Red,1,0,0,1,0
64175,0,Green,0,0,0,0,1
64176,18,Red,1,0,1,0,0
64177,22,Black,0,1,1,0,0
64178,17,Black,0,1,0,1,0
64179,3,Red,1,0,0,1,0
64180,14,Red,1,0,1,0,0
64181,26,Black,0,1,1,0,0
64182,2,Black,0,1,1,0,0
64183,21,Red,1,0,0,1,0
64184,31,Black,0,1,0,1,0
64185,16,Red,1,0,1,0,0
64186,9,Red,1,0,0,1,0
64187,4,Black,0,1,1,0,0
64188,8,Black,0,1,1,0,0
64189,26,Black,0,1,1,0,0
64190,29,Black,0,1,0,1,0
64191,13,Black,0,1,0,1,0
64192,30,Red,1,0,1,0,0
64193,3,Red,1,0,0,1,0
64194,23,Red,1,0,0,1,0
64195,11,Black,0,1,0,1,0
64196,34,Red,1,0,1,0,0
64197,30,Red,1,0,1,0,0
64198,36,Red,1,0,1,0,0
64199,31,Black,0,1,0,1,0
64200,6,Black,0,1,1,0,0
64201,22,Black,0,1,1,0,0
64202,10,Black,0,1,1,0,0
64203,14,Red,1,0,1,0,0
64204,14,Red,1,0,1,0,0
64205,32,Red,1,0,1,0,0
64206,32,Red,1,0,1,0,0
64207,16,Red,1,0,1,0,0
64208,26,Black,0,1,1,0,0
64209,1,Red,1,0,0,1,0
64210,9,Red,1,0,0,1,0
64211,12,Red,1,0,1,0,0
64212,3,Red,1,0,0,1,0
64213,8,Black,0,1,1,0,0
64214,7,Red,1,0,0,1,0
64215,16,Red,1,0,1,0,0
64216,8,Black,0,1,1,0,0
64217,2,Black,0,1,1,0,0
64218,23,Red,1,0,0,1,0
64219,1,Red,1,0,0,1,0
64220,19,Red,1,0,0,1,0
64221,1,Red,1,0,0,1,0
64222,28,Black,0,1,1,0,0
64223,1,Red,1,0,0,1,0
64224,23,Red,1,0,0,1,0
64225,36,Red,1,0,1,0,0
64226,1,Red,1,0,0,1,0
64227,20,Black,0,1,1,0,0
64228,21,Red,1,0,0,1,0
64229,29,Black,0,1,0,1,0
64230,0,Green,0,0,0,0,1
64231,6,Black,0,1,1,0,0
64232,10,Black,0,1,1,0,0
64233,30,Red,1,0,1,0,0
64234,8,Black,0,1,1,0,0
64235,9,Red,1,0,0,1,0
64236,19,Red,1,0,0,1,0
64237,30,Red,1,0,1,0,0
64238,32,Red,1,0,1,0,0
64239,35,Black,0,1,0,1,0
64240,2,Black,0,1,1,0,0
64241,13,Black,0,1,0,1,0
64242,5,Red,1,0,0,1,0
64243,27,Red,1,0,0,1,0
64244,1,Red,1,0,0,1,0
64245,12,Red,1,0,1,0,0
64246,4,Black,0,1,1,0,0
64247,5,Red,1,0,0,1,0
64248,15,Black,0,1,0,1,0
64249,21,Red,1,0,0,1,0
64250,7,Red,1,0,0,1,0
64251,4,Black,0,1,1,0,0
64252,10,Black,0,1,1,0,0
64253,0,Green,0,0,0,0,1
64254,35,Black,0,1,0,1,0
64255,23,Red,1,0,0,1,0
64256,21,Red,1,0,0,1,0
64257,23,Red,1,0,0,1,0
64258,26,Black,0,1,1,0,0
64259,17,Black,0,1,0,1,0
64260,27,Red,1,0,0,1,0
64261,3,Red,1,0,0,1,0
64262,34,Red,1,0,1,0,0
64263,2,Black,0,1,1,0,0
64264,20,Black,0,1,1,0,0
64265,10,Black,0,1,1,0,0
64266,27,Red,1,0,0,1,0
64267,28,Black,0,1,1,0,0
64268,0,Green,0,0,0,0,1
64269,21,Red,1,0,0,1,0
64270,19,Red,1,0,0,1,0
64271,33,Black,0,1,0,1,0
64272,1,Red,1,0,0,1,0
64273,0,Green,0,0,0,0,1
64274,32,Red,1,0,1,0,0
64275,30,Red,1,0,1,0,0
64276,28,Black,0,1,1,0,0
64277,9,Red,1,0,0,1,0
64278,30,Red,1,0,1,0,0
64279,13,Black,0,1,0,1,0
64280,18,Red,1,0,1,0,0
64281,17,Black,0,1,0,1,0
64282,35,Black,0,1,0,1,0
64283,16,Red,1,0,1,0,0
64284,16,Red,1,0,1,0,0
64285,19,Red,1,0,0,1,0
64286,31,Black,0,1,0,1,0
64287,16,Red,1,0,1,0,0
64288,19,Red,1,0,0,1,0
64289,31,Black,0,1,0,1,0
64290,33,Black,0,1,0,1,0
64291,3,Red,1,0,0,1,0
64292,23,Red,1,0,0,1,0
64293,23,Red,1,0,0,1,0
64294,31,Black,0,1,0,1,0
64295,18,Red,1,0,1,0,0
64296,22,Black,0,1,1,0,0
64297,30,Red,1,0,1,0,0
64298,10,Black,0,1,1,0,0
64299,19,Red,1,0,0,1,0
64300,7,Red,1,0,0,1,0
64301,17,Black,0,1,0,1,0
64302,32,Red,1,0,1,0,0
64303,18,Red,1,0,1,0,0
64304,18,Red,1,0,1,0,0
64305,14,Red,1,0,1,0,0
64306,32,Red,1,0,1,0,0
64307,8,Black,0,1,1,0,0
64308,17,Black,0,1,0,1,0
64309,8,Black,0,1,1,0,0
64310,26,Black,0,1,1,0,0
64311,3,Red,1,0,0,1,0
64312,25,Red,1,0,0,1,0
64313,23,Red,1,0,0,1,0
64314,3,Red,1,0,0,1,0
64315,25,Red,1,0,0,1,0
64316,12,Red,1,0,1,0,0
64317,15,Black,0,1,0,1,0
64318,10,Black,0,1,1,0,0
64319,10,Black,0,1,1,0,0
64320,3,Red,1,0,0,1,0
64321,13,Black,0,1,0,1,0
64322,7,Red,1,0,0,1,0
64323,7,Red,1,0,0,1,0
64324,34,Red,1,0,1,0,0
64325,3,Red,1,0,0,1,0
64326,28,Black,0,1,1,0,0
64327,31,Black,0,1,0,1,0
64328,4,Black,0,1,1,0,0
64329,1,Red,1,0,0,1,0
64330,19,Red,1,0,0,1,0
64331,5,Red,1,0,0,1,0
64332,19,Red,1,0,0,1,0
64333,14,Red,1,0,1,0,0
64334,32,Red,1,0,1,0,0
64335,1,Red,1,0,0,1,0
64336,9,Red,1,0,0,1,0
64337,30,Red,1,0,1,0,0
64338,31,Black,0,1,0,1,0
64339,33,Black,0,1,0,1,0
64340,19,Red,1,0,0,1,0
64341,20,Black,0,1,1,0,0
64342,12,Red,1,0,1,0,0
64343,8,Black,0,1,1,0,0
64344,34,Red,1,0,1,0,0
64345,18,Red,1,0,1,0,0
64346,16,Red,1,0,1,0,0
64347,22,Black,0,1,1,0,0
64348,32,Red,1,0,1,0,0
64349,3,Red,1,0,0,1,0
64350,15,Black,0,1,0,1,0
64351,6,Black,0,1,1,0,0
64352,10,Black,0,1,1,0,0
64353,32,Red,1,0,1,0,0
64354,23,Red,1,0,0,1,0
64355,31,Black,0,1,0,1,0
64356,8,Black,0,1,1,0,0
64357,15,Black,0,1,0,1,0
64358,2,Black,0,1,1,0,0
64359,5,Red,1,0,0,1,0
64360,34,Red,1,0,1,0,0
64361,30,Red,1,0,1,0,0
64362,4,Black,0,1,1,0,0
64363,19,Red,1,0,0,1,0
64364,12,Red,1,0,1,0,0
64365,21,Red,1,0,0,1,0
64366,28,Black,0,1,1,0,0
64367,13,Black,0,1,0,1,0
64368,16,Red,1,0,1,0,0
64369,2,Black,0,1,1,0,0
64370,20,Black,0,1,1,0,0
64371,26,Black,0,1,1,0,0
64372,7,Red,1,0,0,1,0
64373,23,Red,1,0,0,1,0
64374,34,Red,1,0,1,0,0
64375,15,Black,0,1,0,1,0
64376,17,Black,0,1,0,1,0
64377,19,Red,1,0,0,1,0
64378,26,Black,0,1,1,0,0
64379,9,Red,1,0,0,1,0
64380,31,Black,0,1,0,1,0
64381,22,Black,0,1,1,0,0
64382,24,Black,0,1,1,0,0
64383,30,Red,1,0,1,0,0
64384,3,Red,1,0,0,1,0
64385,14,Red,1,0,1,0,0
64386,19,Red,1,0,0,1,0
64387,9,Red,1,0,0,1,0
64388,28,Black,0,1,1,0,0
64389,0,Green,0,0,0,0,1
64390,28,Black,0,1,1,0,0
64391,25,Red,1,0,0,1,0
64392,3,Red,1,0,0,1,0
64393,12,Red,1,0,1,0,0
64394,1,Red,1,0,0,1,0
64395,14,Red,1,0,1,0,0
64396,1,Red,1,0,0,1,0
64397,0,Green,0,0,0,0,1
64398,27,Red,1,0,0,1,0
64399,28,Black,0,1,1,0,0
64400,28,Black,0,1,1,0,0
64401,10,Black,0,1,1,0,0
64402,4,Black,0,1,1,0,0
64403,24,Black,0,1,1,0,0
64404,35,Black,0,1,0,1,0
64405,35,Black,0,1,0,1,0
64406,33,Black,0,1,0,1,0
64407,34,Red,1,0,1,0,0
64408,21,Red,1,0,0,1,0
64409,21,Red,1,0,0,1,0
64410,15,Black,0,1,0,1,0
64411,32,Red,1,0,1,0,0
64412,28,Black,0,1,1,0,0
64413,1,Red,1,0,0,1,0
64414,15,Black,0,1,0,1,0
64415,23,Red,1,0,0,1,0
64416,29,Black,0,1,0,1,0
64417,31,Black,0,1,0,1,0
64418,26,Black,0,1,1,0,0
64419,35,Black,0,1,0,1,0
64420,5,Red,1,0,0,1,0
64421,25,Red,1,0,0,1,0
64422,24,Black,0,1,1,0,0
64423,31,Black,0,1,0,1,0
64424,29,Black,0,1,0,1,0
64425,22,Black,0,1,1,0,0
64426,14,Red,1,0,1,0,0
64427,31,Black,0,1,0,1,0
64428,31,Black,0,1,0,1,0
64429,7,Red,1,0,0,1,0
64430,13,Black,0,1,0,1,0
64431,2,Black,0,1,1,0,0
64432,4,Black,0,1,1,0,0
64433,14,Red,1,0,1,0,0
64434,16,Red,1,0,1,0,0
64435,31,Black,0,1,0,1,0
64436,18,Red,1,0,1,0,0
64437,31,Black,0,1,0,1,0
64438,31,Black,0,1,0,1,0
64439,29,Black,0,1,0,1,0
64440,28,Black,0,1,1,0,0
64441,18,Red,1,0,1,0,0
64442,35,Black,0,1,0,1,0
64443,0,Green,0,0,0,0,1
64444,9,Red,1,0,0,1,0
64445,31,Black,0,1,0,1,0
64446,3,Red,1,0,0,1,0
64447,16,Red,1,0,1,0,0
64448,0,Green,0,0,0,0,1
64449,13,Black,0,1,0,1,0
64450,21,Red,1,0,0,1,0
64451,26,Black,0,1,1,0,0
64452,22,Black,0,1,1,0,0
64453,11,Black,0,1,0,1,0
64454,14,Red,1,0,1,0,0
64455,2,Black,0,1,1,0,0
64456,3,Red,1,0,0,1,0
64457,3,Red,1,0,0,1,0
64458,31,Black,0,1,0,1,0
64459,20,Black,0,1,1,0,0
64460,11,Black,0,1,0,1,0
64461,1,Red,1,0,0,1,0
64462,22,Black,0,1,1,0,0
64463,25,Red,1,0,0,1,0
64464,0,Green,0,0,0,0,1
64465,1,Red,1,0,0,1,0
64466,2,Black,0,1,1,0,0
64467,34,Red,1,0,1,0,0
64468,29,Black,0,1,0,1,0
64469,33,Black,0,1,0,1,0
64470,25,Red,1,0,0,1,0
64471,35,Black,0,1,0,1,0
64472,12,Red,1,0,1,0,0
64473,10,Black,0,1,1,0,0
64474,16,Red,1,0,1,0,0
64475,6,Black,0,1,1,0,0
64476,9,Red,1,0,0,1,0
64477,36,Red,1,0,1,0,0
64478,28,Black,0,1,1,0,0
64479,12,Red,1,0,1,0,0
64480,29,Black,0,1,0,1,0
64481,22,Black,0,1,1,0,0
64482,23,Red,1,0,0,1,0
64483,13,Black,0,1,0,1,0
64484,36,Red,1,0,1,0,0
64485,35,Black,0,1,0,1,0
64486,11,Black,0,1,0,1,0
64487,17,Black,0,1,0,1,0
64488,25,Red,1,0,0,1,0
64489,36,Red,1,0,1,0,0
64490,12,Red,1,0,1,0,0
64491,21,Red,1,0,0,1,0
64492,0,Green,0,0,0,0,1
64493,25,Red,1,0,0,1,0
64494,14,Red,1,0,1,0,0
64495,12,Red,1,0,1,0,0
64496,4,Black,0,1,1,0,0
64497,31,Black,0,1,0,1,0
64498,15,Black,0,1,0,1,0
64499,17,Black,0,1,0,1,0
64500,10,Black,0,1,1,0,0
64501,18,Red,1,0,1,0,0
64502,15,Black,0,1,0,1,0
64503,19,Red,1,0,0,1,0
64504,22,Black,0,1,1,0,0
64505,32,Red,1,0,1,0,0
64506,23,Red,1,0,0,1,0
64507,17,Black,0,1,0,1,0
64508,9,Red,1,0,0,1,0
64509,22,Black,0,1,1,0,0
64510,17,Black,0,1,0,1,0
64511,22,Black,0,1,1,0,0
64512,24,Black,0,1,1,0,0
64513,26,Black,0,1,1,0,0
64514,17,Black,0,1,0,1,0
64515,5,Red,1,0,0,1,0
64516,8,Black,0,1,1,0,0
64517,34,Red,1,0,1,0,0
64518,32,Red,1,0,1,0,0
64519,9,Red,1,0,0,1,0
64520,4,Black,0,1,1,0,0
64521,9,Red,1,0,0,1,0
64522,11,Black,0,1,0,1,0
64523,21,Red,1,0,0,1,0
64524,4,Black,0,1,1,0,0
64525,20,Black,0,1,1,0,0
64526,11,Black,0,1,0,1,0
64527,11,Black,0,1,0,1,0
64528,5,Red,1,0,0,1,0
64529,11,Black,0,1,0,1,0
64530,21,Red,1,0,0,1,0
64531,21,Red,1,0,0,1,0
64532,9,Red,1,0,0,1,0
64533,16,Red,1,0,1,0,0
64534,17,Black,0,1,0,1,0
64535,19,Red,1,0,0,1,0
64536,5,Red,1,0,0,1,0
64537,19,Red,1,0,0,1,0
64538,36,Red,1,0,1,0,0
64539,8,Black,0,1,1,0,0
64540,14,Red,1,0,1,0,0
64541,14,Red,1,0,1,0,0
64542,35,Black,0,1,0,1,0
64543,4,Black,0,1,1,0,0
64544,15,Black,0,1,0,1,0
64545,2,Black,0,1,1,0,0
64546,32,Red,1,0,1,0,0
64547,15,Black,0,1,0,1,0
64548,21,Red,1,0,0,1,0
64549,5,Red,1,0,0,1,0
64550,11,Black,0,1,0,1,0
64551,33,Black,0,1,0,1,0
64552,8,Black,0,1,1,0,0
64553,0,Green,0,0,0,0,1
64554,35,Black,0,1,0,1,0
64555,2,Black,0,1,1,0,0
64556,16,Red,1,0,1,0,0
64557,36,Red,1,0,1,0,0
64558,8,Black,0,1,1,0,0
64559,2,Black,0,1,1,0,0
64560,6,Black,0,1,1,0,0
64561,34,Red,1,0,1,0,0
64562,27,Red,1,0,0,1,0
64563,5,Red,1,0,0,1,0
64564,9,Red,1,0,0,1,0
64565,27,Red,1,0,0,1,0
64566,23,Red,1,0,0,1,0
64567,35,Black,0,1,0,1,0
64568,34,Red,1,0,1,0,0
64569,36,Red,1,0,1,0,0
64570,13,Black,0,1,0,1,0
64571,7,Red,1,0,0,1,0
64572,25,Red,1,0,0,1,0
64573,34,Red,1,0,1,0,0
64574,7,Red,1,0,0,1,0
64575,28,Black,0,1,1,0,0
64576,31,Black,0,1,0,1,0
64577,16,Red,1,0,1,0,0
64578,28,Black,0,1,1,0,0
64579,31,Black,0,1,0,1,0
64580,31,Black,0,1,0,1,0
64581,30,Red,1,0,1,0,0
64582,33,Black,0,1,0,1,0
64583,19,Red,1,0,0,1,0
64584,10,Black,0,1,1,0,0
64585,32,Red,1,0,1,0,0
64586,8,Black,0,1,1,0,0
64587,9,Red,1,0,0,1,0
64588,33,Black,0,1,0,1,0
64589,0,Green,0,0,0,0,1
64590,13,Black,0,1,0,1,0
64591,27,Red,1,0,0,1,0
64592,5,Red,1,0,0,1,0
64593,15,Black,0,1,0,1,0
64594,25,Red,1,0,0,1,0
64595,27,Red,1,0,0,1,0
64596,24,Black,0,1,1,0,0
64597,15,Black,0,1,0,1,0
64598,23,Red,1,0,0,1,0
64599,30,Red,1,0,1,0,0
64600,24,Black,0,1,1,0,0
64601,36,Red,1,0,1,0,0
64602,33,Black,0,1,0,1,0
64603,17,Black,0,1,0,1,0
64604,25,Red,1,0,0,1,0
64605,10,Black,0,1,1,0,0
64606,34,Red,1,0,1,0,0
64607,8,Black,0,1,1,0,0
64608,19,Red,1,0,0,1,0
64609,16,Red,1,0,1,0,0
64610,10,Black,0,1,1,0,0
64611,6,Black,0,1,1,0,0
64612,14,Red,1,0,1,0,0
64613,25,Red,1,0,0,1,0
64614,0,Green,0,0,0,0,1
64615,7,Red,1,0,0,1,0
64616,14,Red,1,0,1,0,0
64617,23,Red,1,0,0,1,0
64618,20,Black,0,1,1,0,0
64619,6,Black,0,1,1,0,0
64620,30,Red,1,0,1,0,0
64621,31,Black,0,1,0,1,0
64622,16,Red,1,0,1,0,0
64623,13,Black,0,1,0,1,0
64624,13,Black,0,1,0,1,0
64625,9,Red,1,0,0,1,0
64626,21,Red,1,0,0,1,0
64627,17,Black,0,1,0,1,0
64628,14,Red,1,0,1,0,0
64629,18,Red,1,0,1,0,0
64630,24,Black,0,1,1,0,0
64631,25,Red,1,0,0,1,0
64632,34,Red,1,0,1,0,0
64633,19,Red,1,0,0,1,0
64634,17,Black,0,1,0,1,0
64635,7,Red,1,0,0,1,0
64636,36,Red,1,0,1,0,0
64637,19,Red,1,0,0,1,0
64638,22,Black,0,1,1,0,0
64639,4,Black,0,1,1,0,0
64640,5,Red,1,0,0,1,0
64641,16,Red,1,0,1,0,0
64642,13,Black,0,1,0,1,0
64643,27,Red,1,0,0,1,0
64644,31,Black,0,1,0,1,0
64645,16,Red,1,0,1,0,0
64646,16,Red,1,0,1,0,0
64647,18,Red,1,0,1,0,0
64648,34,Red,1,0,1,0,0
64649,13,Black,0,1,0,1,0
64650,15,Black,0,1,0,1,0
64651,2,Black,0,1,1,0,0
64652,1,Red,1,0,0,1,0
64653,19,Red,1,0,0,1,0
64654,13,Black,0,1,0,1,0
64655,17,Black,0,1,0,1,0
64656,28,Black,0,1,1,0,0
64657,6,Black,0,1,1,0,0
64658,29,Black,0,1,0,1,0
64659,10,Black,0,1,1,0,0
64660,36,Red,1,0,1,0,0
64661,34,Red,1,0,1,0,0
64662,34,Red,1,0,1,0,0
64663,11,Black,0,1,0,1,0
